Date,Site,Process,Equipment_ID,Output_m3,Process_Cost_PHP,Labor_Cost_PHP,Fuel_Liters
2025-03-17,ZAMBALES,Loading,Zam-EX-L2,594,0,1400,108
2025-03-17,ZAMBALES,Drilling,Zam-DR-1,468,12168,0,42
2025-03-17,ZAMBALES,Blasting,BLAST,858,64350,0,31
2025-03-17,ZAMBALES,Extraction,Zam-EX-E1,527,0,1400,88
2025-03-17,ZAMBALES,Extraction,Zam-EX-E2,486,0,1400,113
2025-03-17,ZAMBALES,Stockpiling,Zam-EX-S1,858,0,1400,68
2025-03-17,Rizal,Loading,Riz-EX-L1,375,0,1400,111
2025-03-17,Rizal,Loading,Riz-EX-L2,498,0,1400,101
2025-03-17,Rizal,Drilling,Riz-DR-1,615,15990,0,43
2025-03-17,Rizal,Extraction,Riz-EX-E1,384,0,1400,78
2025-03-17,Rizal,Extraction,Riz-EX-E2,394,0,1400,98
2025-03-17,Rizal,Stockpiling,Riz-EX-S1,873,0,1400,74
2025-03-17,BULACAN,Loading,Bul-EX-L1,497,0,1400,104
2025-03-17,BULACAN,Drilling,Bul-DR-1,717,18642,0,37
2025-03-17,BULACAN,Extraction,Bul-EX-E1,296,0,1400,101
2025-03-17,BULACAN,Stockpiling,Bul-EX-S1,497,0,1400,99
2025-03-17,PAMPANGA,Loading,Pam-EX-L1,307,0,1400,97
2025-03-17,PAMPANGA,Drilling,Pam-DR-1,580,15080,0,54
2025-03-17,PAMPANGA,Blasting,BLAST,307,23025,0,44
2025-03-17,PAMPANGA,Extraction,Pam-EX-E1,364,0,1400,117
2025-03-17,PAMPANGA,Stockpiling,Pam-EX-S1,307,0,1400,50
2025-03-17,tarlac,Loading,Tar-EX-L1,361,0,1400,84
2025-03-17,tarlac,Drilling,Tar-DR-1,471,12246,0,30
2025-03-17,tarlac,Extraction,Tar-EX-E1,513,0,1400,81
2025-03-17,tarlac,Stockpiling,Tar-EX-S1,361,0,1400,58
2025-03-18,zambales,Loading,Zam-EX-L1,440,0,1400,76
2025-03-18,zambales,Loading,Zam-EX-L2,530,0,1400,83
2025-03-18,zambales,Drilling,Zam-DR-1,812,21112,0,66
2025-03-18,zambales,Extraction,Zam-EX-E1,403,0,1400,81
2025-03-18,zambales,Extraction,Zam-EX-E2,492,0,1400,135
2025-03-18,zambales,Stockpiling,Zam-EX-S1,970,0,1400,87
2025-03-18,RIZAL,Loading,Riz-EX-L1,431,0,1400,88
2025-03-18,RIZAL,Loading,Riz-EX-L2,599,0,1400,115
2025-03-18,RIZAL,Drilling,Riz-DR-1,588,15288,0,66
2025-03-18,RIZAL,Extraction,Riz-EX-E1,414,0,1400,122
2025-03-18,RIZAL,Extraction,Riz-EX-E2,585,0,1400,114
2025-03-18,RIZAL,Stockpiling,Riz-EX-S1,1030,0,1400,102
2025-03-18,Bulacan,Loading,Bul-EX-L1,501,0,1400,88
2025-03-18,Bulacan,Drilling,Bul-DR-1,411,10686,0,68
2025-03-18,Bulacan,Blasting,BLAST,501,37575,0,46
2025-03-18,Bulacan,Extraction,Bul-EX-E1,448,0,1400,139
2025-03-18,Bulacan,Stockpiling,Bul-EX-S1,501,0,1400,106
2025-03-18,pampanga,Loading,Pam-EX-L1,241,0,1400,115
2025-03-18,pampanga,Drilling,Pam-DR-1,809,21034,0,60
2025-03-18,pampanga,Extraction,Pam-EX-E1,514,0,1400,108
2025-03-18,pampanga,Stockpiling,Pam-EX-S1,241,0,1400,50
2025-03-18,tARLAC,Loading,Tar-EX-L1,470,0,1400,80
2025-03-18,tARLAC,Drilling,Tar-DR-1,639,16614,0,34
2025-03-18,tARLAC,Extraction,Tar-EX-E1,304,0,1400,105
2025-03-18,tARLAC,Stockpiling,Tar-EX-S1,470,0,1400,71
2025-03-19,Zambales,Loading,Zam-EX-L1,462,0,1400,68
2025-03-19,Zambales,Loading,Zam-EX-L2,272,0,1400,108
2025-03-19,Zambales,Drilling,Zam-DR-1,841,21866,0,45
2025-03-19,Zambales,Blasting,BLAST,734,55050,0,22
2025-03-19,Zambales,Extraction,Zam-EX-E1,384,0,1400,128
2025-03-19,Zambales,Extraction,Zam-EX-E2,536,0,1400,119
2025-03-19,Zambales,Stockpiling,Zam-EX-S1,734,0,1400,51
2025-03-19,rIZAL,Loading,Riz-EX-L1,460,0,1400,104
2025-03-19,rIZAL,Loading,Riz-EX-L2,583,0,1400,116
2025-03-19,rIZAL,Drilling,Riz-DR-1,414,10764,0,55
2025-03-19,rIZAL,Blasting,BLAST,1043,78225,0,46
2025-03-19,rIZAL,Extraction,Riz-EX-E1,530,0,1400,124
2025-03-19,rIZAL,Extraction,Riz-EX-E2,589,0,1400,107
2025-03-19,rIZAL,Stockpiling,Riz-EX-S1,1043,0,1400,71
2025-03-19,Bulacan,Loading,Bul-EX-L1,540,0,1400,62
2025-03-19,Bulacan,Drilling,Bul-DR-1,869,22594,0,48
2025-03-19,Bulacan,Extraction,Bul-EX-E1,230,0,1400,120
2025-03-19,Bulacan,Stockpiling,Bul-EX-S1,540,0,1400,108
2025-03-19,pampanga,Loading,Pam-EX-L1,567,0,1400,66
2025-03-19,pampanga,Drilling,Pam-DR-1,509,13234,0,44
2025-03-19,pampanga,Extraction,Pam-EX-E1,440,0,1400,100
2025-03-19,pampanga,Stockpiling,Pam-EX-S1,567,0,1400,89
2025-03-19,Tarlac,Loading,Tar-EX-L1,582,0,1400,102
2025-03-19,Tarlac,Drilling,Tar-DR-1,759,19734,0,42
2025-03-19,Tarlac,Extraction,Tar-EX-E1,375,0,1400,71
2025-03-19,Tarlac,Stockpiling,Tar-EX-S1,582,0,1400,98
2025-03-20,Zambales,Loading,Zam-EX-L1,282,0,1400,85
2025-03-20,Zambales,Loading,Zam-EX-L2,396,0,1400,95
2025-03-20,Zambales,Drilling,Zam-DR-1,488,12688,0,36
2025-03-20,Zambales,Extraction,Zam-EX-E1,460,0,1400,90
2025-03-20,Zambales,Extraction,Zam-EX-E2,488,0,1400,93
2025-03-20,Zambales,Stockpiling,Zam-EX-S1,678,0,1400,91
2025-03-20,rIZAL,Loading,Riz-EX-L1,497,0,1400,73
2025-03-20,rIZAL,Loading,Riz-EX-L2,354,0,1400,65
2025-03-20,rIZAL,Drilling,Riz-DR-1,543,14118,0,63
2025-03-20,rIZAL,Blasting,BLAST,851,63825,0,44
2025-03-20,rIZAL,Extraction,Riz-EX-E1,277,0,1400,89
2025-03-20,rIZAL,Extraction,Riz-EX-E2,448,0,1400,94
2025-03-20,rIZAL,Stockpiling,Riz-EX-S1,851,0,1400,51
2025-03-20,bulacan,Loading,Bul-EX-L1,330,0,1400,117
2025-03-20,bulacan,Drilling,Bul-DR-1,817,21242,0,65
2025-03-20,bulacan,Blasting,BLAST,330,24750,0,30
2025-03-20,bulacan,Extraction,Bul-EX-E1,237,0,1400,79
2025-03-20,bulacan,Stockpiling,Bul-EX-S1,330,0,1400,90
2025-03-20,PAMPANGA,Loading,Pam-EX-L1,527,0,1400,113
2025-03-20,PAMPANGA,Drilling,Pam-DR-1,424,11024,0,41
2025-03-20,PAMPANGA,Extraction,Pam-EX-E1,421,0,1400,95
2025-03-20,PAMPANGA,Stockpiling,Pam-EX-S1,527,0,1400,52
2025-03-20,tARLAC,Loading,Tar-EX-L1,214,0,1400,89
2025-03-20,tARLAC,Drilling,Tar-DR-1,692,17992,0,44
2025-03-20,tARLAC,Extraction,Tar-EX-E1,343,0,1400,74
2025-03-20,tARLAC,Stockpiling,Tar-EX-S1,214,0,1400,60
2025-03-21,ZAMBALES,Loading,Zam-EX-L1,539,0,1400,77
2025-03-21,ZAMBALES,Loading,Zam-EX-L2,478,0,1400,92
2025-03-21,ZAMBALES,Drilling,Zam-DR-1,558,14508,0,51
2025-03-21,ZAMBALES,Extraction,Zam-EX-E1,283,0,1400,79
2025-03-21,ZAMBALES,Extraction,Zam-EX-E2,587,0,1400,122
2025-03-21,ZAMBALES,Stockpiling,Zam-EX-S1,1017,0,1400,101
2025-03-21,rIZAL,Loading,Riz-EX-L1,316,0,1400,97
2025-03-21,rIZAL,Loading,Riz-EX-L2,266,0,1400,92
2025-03-21,rIZAL,Drilling,Riz-DR-1,629,16354,0,60
2025-03-21,rIZAL,Extraction,Riz-EX-E1,599,0,1400,121
2025-03-21,rIZAL,Extraction,Riz-EX-E2,411,0,1400,101
2025-03-21,rIZAL,Stockpiling,Riz-EX-S1,582,0,1400,97
2025-03-21,Bulacan,Loading,Bul-EX-L1,453,0,1400,71
2025-03-21,Bulacan,Drilling,Bul-DR-1,401,10426,0,69
2025-03-21,Bulacan,Extraction,Bul-EX-E1,243,0,1400,79
2025-03-21,Bulacan,Stockpiling,Bul-EX-S1,453,0,1400,84
2025-03-21,PAMPANGA,Loading,Pam-EX-L1,552,0,1400,93
2025-03-21,PAMPANGA,Drilling,Pam-DR-1,846,21996,0,43
2025-03-21,PAMPANGA,Extraction,Pam-EX-E1,319,0,1400,119
2025-03-21,PAMPANGA,Stockpiling,Pam-EX-S1,552,0,1400,70
2025-03-21,Tarlac,Loading,Tar-EX-L1,371,0,1400,83
2025-03-21,Tarlac,Drilling,Tar-DR-1,809,21034,0,61
2025-03-21,Tarlac,Extraction,Tar-EX-E1,284,0,1400,91
2025-03-21,Tarlac,Stockpiling,Tar-EX-S1,371,0,1400,82
2025-03-22,Zambales,Loading,Zam-EX-L1,295,0,1400,95
2025-03-22,Zambales,Loading,Zam-EX-L2,319,0,1400,110
2025-03-22,Zambales,Drilling,Zam-DR-1,583,15158,0,62
2025-03-22,Zambales,Blasting,BLAST,614,46050,0,43
2025-03-22,Zambales,Extraction,Zam-EX-E1,535,0,1400,81
2025-03-22,Zambales,Extraction,Zam-EX-E2,509,0,1400,113
2025-03-22,Zambales,Stockpiling,Zam-EX-S1,614,0,1400,61
2025-03-22,RIZAL,Loading,Riz-EX-L1,210,0,1400,66
2025-03-22,RIZAL,Loading,Riz-EX-L2,542,0,1400,114
2025-03-22,RIZAL,Drilling,Riz-DR-1,509,13234,0,48
2025-03-22,RIZAL,Extraction,Riz-EX-E1,494,0,1400,139
2025-03-22,RIZAL,Extraction,Riz-EX-E2,593,0,1400,119
2025-03-22,RIZAL,Stockpiling,Riz-EX-S1,752,0,1400,99
2025-03-22,bulacan,Loading,Bul-EX-L1,375,0,1400,100
2025-03-22,bulacan,Drilling,Bul-DR-1,473,12298,0,61
2025-03-22,bulacan,Extraction,Bul-EX-E1,497,0,1400,117
2025-03-22,bulacan,Stockpiling,Bul-EX-S1,375,0,1400,95
2025-03-22,pAMPANGA,Loading,Pam-EX-L1,454,0,1400,100
2025-03-22,pAMPANGA,Drilling,Pam-DR-1,689,17914,0,51
2025-03-22,pAMPANGA,Extraction,Pam-EX-E1,426,0,1400,74
2025-03-22,pAMPANGA,Stockpiling,Pam-EX-S1,454,0,1400,105
2025-03-22,Tarlac,Loading,Tar-EX-L1,369,0,1400,67
2025-03-22,Tarlac,Drilling,Tar-DR-1,650,16900,0,65
2025-03-22,Tarlac,Extraction,Tar-EX-E1,530,0,1400,137
2025-03-22,Tarlac,Stockpiling,Tar-EX-S1,369,0,1400,89
2025-03-23,zambales,Loading,Zam-EX-L1,252,0,1400,85
2025-03-23,zambales,Loading,Zam-EX-L2,394,0,1400,61
2025-03-23,zambales,Drilling,Zam-DR-1,603,15678,0,31
2025-03-23,zambales,Blasting,BLAST,646,48450,0,44
2025-03-23,zambales,Extraction,Zam-EX-E1,460,0,1400,76
2025-03-23,zambales,Extraction,Zam-EX-E2,264,0,1400,87
2025-03-23,zambales,Stockpiling,Zam-EX-S1,646,0,1400,94
2025-03-23,rizal,Loading,Riz-EX-L1,354,0,1400,104
2025-03-23,rizal,Loading,Riz-EX-L2,382,0,1400,100
2025-03-23,rizal,Drilling,Riz-DR-1,845,21970,0,49
2025-03-23,rizal,Extraction,Riz-EX-E1,449,0,1400,110
2025-03-23,rizal,Extraction,Riz-EX-E2,485,0,1400,113
2025-03-23,rizal,Stockpiling,Riz-EX-S1,736,0,1400,96
2025-03-23,Bulacan,Loading,Bul-EX-L1,291,0,1400,104
2025-03-23,Bulacan,Drilling,Bul-DR-1,801,20826,0,56
2025-03-23,Bulacan,Extraction,Bul-EX-E1,494,0,1400,84
2025-03-23,Bulacan,Stockpiling,Bul-EX-S1,291,0,1400,101
2025-03-23,Pampanga,Loading,Pam-EX-L1,426,0,1400,109
2025-03-23,Pampanga,Drilling,Pam-DR-1,552,14352,0,47
2025-03-23,Pampanga,Extraction,Pam-EX-E1,312,0,1400,107
2025-03-23,Pampanga,Stockpiling,Pam-EX-S1,426,0,1400,92
2025-03-23,tARLAC,Loading,Tar-EX-L1,519,0,1400,116
2025-03-23,tARLAC,Drilling,Tar-DR-1,502,13052,0,69
2025-03-23,tARLAC,Extraction,Tar-EX-E1,330,0,1400,103
2025-03-23,tARLAC,Stockpiling,Tar-EX-S1,519,0,1400,81
2025-03-24,zAMBALES,Loading,Zam-EX-L1,479,0,1400,94
2025-03-24,zAMBALES,Loading,Zam-EX-L2,386,0,1400,106
2025-03-24,zAMBALES,Drilling,Zam-DR-1,483,12558,0,31
2025-03-24,zAMBALES,Extraction,Zam-EX-E1,448,0,1400,116
2025-03-24,zAMBALES,Extraction,Zam-EX-E2,296,0,1400,108
2025-03-24,zAMBALES,Stockpiling,Zam-EX-S1,865,0,1400,98
2025-03-24,Rizal,Loading,Riz-EX-L1,213,0,1400,85
2025-03-24,Rizal,Loading,Riz-EX-L2,321,0,1400,86
2025-03-24,Rizal,Drilling,Riz-DR-1,462,12012,0,66
2025-03-24,Rizal,Blasting,BLAST,534,40050,0,27
2025-03-24,Rizal,Extraction,Riz-EX-E1,365,0,1400,138
2025-03-24,Rizal,Extraction,Riz-EX-E2,523,0,1400,128
2025-03-24,Rizal,Stockpiling,Riz-EX-S1,534,0,1400,58
2025-03-24,bulacan,Loading,Bul-EX-L1,449,0,1400,71
2025-03-24,bulacan,Drilling,Bul-DR-1,581,15106,0,55
2025-03-24,bulacan,Extraction,Bul-EX-E1,226,0,1400,91
2025-03-24,bulacan,Stockpiling,Bul-EX-S1,449,0,1400,63
2025-03-24,PAMPANGA,Loading,Pam-EX-L1,578,0,1400,83
2025-03-24,PAMPANGA,Drilling,Pam-DR-1,887,23062,0,47
2025-03-24,PAMPANGA,Extraction,Pam-EX-E1,444,0,1400,134
2025-03-24,PAMPANGA,Stockpiling,Pam-EX-S1,578,0,1400,75
2025-03-24,tarlac,Loading,Tar-EX-L1,264,0,1400,72
2025-03-24,tarlac,Drilling,Tar-DR-1,594,15444,0,48
2025-03-24,tarlac,Blasting,BLAST,264,19800,0,36
2025-03-24,tarlac,Extraction,Tar-EX-E1,300,0,1400,82
2025-03-24,tarlac,Stockpiling,Tar-EX-S1,264,0,1400,86
2025-03-25,zAMBALES,Loading,Zam-EX-L1,330,0,1400,66
2025-03-25,zAMBALES,Loading,Zam-EX-L2,261,0,1400,65
2025-03-25,zAMBALES,Drilling,Zam-DR-1,756,19656,0,41
2025-03-25,zAMBALES,Extraction,Zam-EX-E1,316,0,1400,117
2025-03-25,zAMBALES,Extraction,Zam-EX-E2,326,0,1400,106
2025-03-25,zAMBALES,Stockpiling,Zam-EX-S1,591,0,1400,72
2025-03-25,Rizal,Loading,Riz-EX-L1,324,0,1400,80
2025-03-25,Rizal,Loading,Riz-EX-L2,473,0,1400,88
2025-03-25,Rizal,Drilling,Riz-DR-1,772,20072,0,33
2025-03-25,Rizal,Extraction,Riz-EX-E1,309,0,1400,108
2025-03-25,Rizal,Extraction,Riz-EX-E2,445,0,1400,106
2025-03-25,Rizal,Stockpiling,Riz-EX-S1,797,0,1400,90
2025-03-25,bULACAN,Loading,Bul-EX-L1,279,0,1400,119
2025-03-25,bULACAN,Drilling,Bul-DR-1,411,10686,0,43
2025-03-25,bULACAN,Extraction,Bul-EX-E1,392,0,1400,122
2025-03-25,bULACAN,Stockpiling,Bul-EX-S1,279,0,1400,81
2025-03-25,Pampanga,Loading,Pam-EX-L1,407,0,1400,78
2025-03-25,Pampanga,Drilling,Pam-DR-1,589,15314,0,37
2025-03-25,Pampanga,Extraction,Pam-EX-E1,264,0,1400,103
2025-03-25,Pampanga,Stockpiling,Pam-EX-S1,407,0,1400,55
2025-03-25,Tarlac,Loading,Tar-EX-L1,322,0,1400,72
2025-03-25,Tarlac,Drilling,Tar-DR-1,830,21580,0,68
2025-03-25,Tarlac,Extraction,Tar-EX-E1,496,0,1400,101
2025-03-25,Tarlac,Stockpiling,Tar-EX-S1,322,0,1400,70
2025-03-26,Zambales,Loading,Zam-EX-L1,301,0,1400,74
2025-03-26,Zambales,Loading,Zam-EX-L2,470,0,1400,79
2025-03-26,Zambales,Drilling,Zam-DR-1,649,16874,0,62
2025-03-26,Zambales,Blasting,BLAST,771,57825,0,46
2025-03-26,Zambales,Extraction,Zam-EX-E1,574,0,1400,72
2025-03-26,Zambales,Extraction,Zam-EX-E2,449,0,1400,82
2025-03-26,Zambales,Stockpiling,Zam-EX-S1,771,0,1400,70
2025-03-26,rIZAL,Loading,Riz-EX-L1,483,0,1400,111
2025-03-26,rIZAL,Loading,Riz-EX-L2,432,0,1400,97
2025-03-26,rIZAL,Drilling,Riz-DR-1,737,19162,0,64
2025-03-26,rIZAL,Extraction,Riz-EX-E1,448,0,1400,74
2025-03-26,rIZAL,Extraction,Riz-EX-E2,460,0,1400,131
2025-03-26,rIZAL,Stockpiling,Riz-EX-S1,915,0,1400,54
2025-03-26,BULACAN,Loading,Bul-EX-L1,555,0,1400,106
2025-03-26,BULACAN,Drilling,Bul-DR-1,419,10894,0,32
2025-03-26,BULACAN,Extraction,Bul-EX-E1,476,0,1400,81
2025-03-26,BULACAN,Stockpiling,Bul-EX-S1,555,0,1400,68
2025-03-26,Pampanga,Loading,Pam-EX-L1,228,0,1400,74
2025-03-26,Pampanga,Drilling,Pam-DR-1,593,15418,0,57
2025-03-26,Pampanga,Blasting,BLAST,228,17100,0,43
2025-03-26,Pampanga,Extraction,Pam-EX-E1,394,0,1400,117
2025-03-26,Pampanga,Stockpiling,Pam-EX-S1,228,0,1400,76
2025-03-26,tarlac,Loading,Tar-EX-L1,423,0,1400,88
2025-03-26,tarlac,Drilling,Tar-DR-1,477,12402,0,53
2025-03-26,tarlac,Extraction,Tar-EX-E1,489,0,1400,116
2025-03-26,tarlac,Stockpiling,Tar-EX-S1,423,0,1400,59
2025-03-27,Zambales,Loading,Zam-EX-L1,405,0,1400,105
2025-03-27,Zambales,Loading,Zam-EX-L2,581,0,1400,75
2025-03-27,Zambales,Drilling,Zam-DR-1,822,21372,0,54
2025-03-27,Zambales,Blasting,BLAST,986,73950,0,45
2025-03-27,Zambales,Extraction,Zam-EX-E1,441,0,1400,83
2025-03-27,Zambales,Extraction,Zam-EX-E2,550,0,1400,110
2025-03-27,Zambales,Stockpiling,Zam-EX-S1,986,0,1400,100
2025-03-27,rIZAL,Loading,Riz-EX-L1,266,0,1400,71
2025-03-27,rIZAL,Loading,Riz-EX-L2,256,0,1400,61
2025-03-27,rIZAL,Drilling,Riz-DR-1,840,21840,0,36
2025-03-27,rIZAL,Blasting,BLAST,522,39150,0,47
2025-03-27,rIZAL,Extraction,Riz-EX-E1,338,0,1400,79
2025-03-27,rIZAL,Extraction,Riz-EX-E2,316,0,1400,82
2025-03-27,rIZAL,Stockpiling,Riz-EX-S1,522,0,1400,74
2025-03-27,Bulacan,Loading,Bul-EX-L1,437,0,1400,115
2025-03-27,Bulacan,Drilling,Bul-DR-1,437,11362,0,55
2025-03-27,Bulacan,Extraction,Bul-EX-E1,462,0,1400,71
2025-03-27,Bulacan,Stockpiling,Bul-EX-S1,437,0,1400,59
2025-03-27,pampanga,Loading,Pam-EX-L1,368,0,1400,86
2025-03-27,pampanga,Drilling,Pam-DR-1,524,13624,0,40
2025-03-27,pampanga,Extraction,Pam-EX-E1,425,0,1400,89
2025-03-27,pampanga,Stockpiling,Pam-EX-S1,368,0,1400,84
2025-03-27,Tarlac,Loading,Tar-EX-L1,523,0,1400,110
2025-03-27,Tarlac,Drilling,Tar-DR-1,619,16094,0,59
2025-03-27,Tarlac,Blasting,BLAST,523,39225,0,26
2025-03-27,Tarlac,Extraction,Tar-EX-E1,387,0,1400,82
2025-03-27,Tarlac,Stockpiling,Tar-EX-S1,523,0,1400,78
2025-03-28,Zambales,Loading,Zam-EX-L1,426,0,1400,104
2025-03-28,Zambales,Loading,Zam-EX-L2,535,0,1400,96
2025-03-28,Zambales,Drilling,Zam-DR-1,461,11986,0,54
2025-03-28,Zambales,Blasting,BLAST,961,72075,0,20
2025-03-28,Zambales,Extraction,Zam-EX-E1,331,0,1400,100
2025-03-28,Zambales,Extraction,Zam-EX-E2,481,0,1400,83
2025-03-28,Zambales,Stockpiling,Zam-EX-S1,961,0,1400,75
2025-03-28,rIZAL,Loading,Riz-EX-L1,494,0,1400,85
2025-03-28,rIZAL,Loading,Riz-EX-L2,335,0,1400,86
2025-03-28,rIZAL,Drilling,Riz-DR-1,553,14378,0,44
2025-03-28,rIZAL,Extraction,Riz-EX-E1,238,0,1400,126
2025-03-28,rIZAL,Extraction,Riz-EX-E2,262,0,1400,95
2025-03-28,rIZAL,Stockpiling,Riz-EX-S1,829,0,1400,91
2025-03-28,bULACAN,Loading,Bul-EX-L1,356,0,1400,81
2025-03-28,bULACAN,Drilling,Bul-DR-1,720,18720,0,66
2025-03-28,bULACAN,Extraction,Bul-EX-E1,514,0,1400,102
2025-03-28,bULACAN,Stockpiling,Bul-EX-S1,356,0,1400,82
2025-03-28,pAMPANGA,Loading,Pam-EX-L1,256,0,1400,72
2025-03-28,pAMPANGA,Drilling,Pam-DR-1,884,22984,0,46
2025-03-28,pAMPANGA,Extraction,Pam-EX-E1,593,0,1400,81
2025-03-28,pAMPANGA,Stockpiling,Pam-EX-S1,256,0,1400,89
2025-03-28,tarlac,Loading,Tar-EX-L1,222,0,1400,101
2025-03-28,tarlac,Drilling,Tar-DR-1,615,15990,0,63
2025-03-28,tarlac,Blasting,BLAST,222,16650,0,22
2025-03-28,tarlac,Extraction,Tar-EX-E1,235,0,1400,126
2025-03-28,tarlac,Stockpiling,Tar-EX-S1,222,0,1400,90
2025-03-29,ZAMBALES,Loading,Zam-EX-L1,379,0,1400,100
2025-03-29,ZAMBALES,Loading,Zam-EX-L2,264,0,1400,91
2025-03-29,ZAMBALES,Drilling,Zam-DR-1,662,17212,0,68
2025-03-29,ZAMBALES,Blasting,BLAST,643,48225,0,20
2025-03-29,ZAMBALES,Extraction,Zam-EX-E1,478,0,1400,119
2025-03-29,ZAMBALES,Extraction,Zam-EX-E2,322,0,1400,103
2025-03-29,ZAMBALES,Stockpiling,Zam-EX-S1,643,0,1400,53
2025-03-29,Rizal,Loading,Riz-EX-L1,293,0,1400,83
2025-03-29,Rizal,Loading,Riz-EX-L2,242,0,1400,117
2025-03-29,Rizal,Drilling,Riz-DR-1,867,22542,0,35
2025-03-29,Rizal,Blasting,BLAST,535,40125,0,37
2025-03-29,Rizal,Extraction,Riz-EX-E1,494,0,1400,102
2025-03-29,Rizal,Extraction,Riz-EX-E2,458,0,1400,117
2025-03-29,Rizal,Stockpiling,Riz-EX-S1,535,0,1400,72
2025-03-29,BULACAN,Loading,Bul-EX-L1,428,0,1400,80
2025-03-29,BULACAN,Drilling,Bul-DR-1,606,15756,0,51
2025-03-29,BULACAN,Extraction,Bul-EX-E1,258,0,1400,138
2025-03-29,BULACAN,Stockpiling,Bul-EX-S1,428,0,1400,62
2025-03-29,Pampanga,Loading,Pam-EX-L1,540,0,1400,90
2025-03-29,Pampanga,Drilling,Pam-DR-1,462,12012,0,46
2025-03-29,Pampanga,Extraction,Pam-EX-E1,471,0,1400,103
2025-03-29,Pampanga,Stockpiling,Pam-EX-S1,540,0,1400,98
2025-03-29,TARLAC,Loading,Tar-EX-L1,508,0,1400,111
2025-03-29,TARLAC,Drilling,Tar-DR-1,473,12298,0,61
2025-03-29,TARLAC,Extraction,Tar-EX-E1,518,0,1400,86
2025-03-29,TARLAC,Stockpiling,Tar-EX-S1,508,0,1400,96
2025-03-30,Zambales,Loading,Zam-EX-L1,208,0,1400,84
2025-03-30,Zambales,Loading,Zam-EX-L2,485,0,1400,67
2025-03-30,Zambales,Drilling,Zam-DR-1,776,20176,0,38
2025-03-30,Zambales,Extraction,Zam-EX-E1,208,0,1400,79
2025-03-30,Zambales,Extraction,Zam-EX-E2,522,0,1400,93
2025-03-30,Zambales,Stockpiling,Zam-EX-S1,693,0,1400,81
2025-03-30,RIZAL,Loading,Riz-EX-L1,553,0,1400,85
2025-03-30,RIZAL,Loading,Riz-EX-L2,279,0,1400,107
2025-03-30,RIZAL,Drilling,Riz-DR-1,446,11596,0,49
2025-03-30,RIZAL,Extraction,Riz-EX-E1,420,0,1400,125
2025-03-30,RIZAL,Extraction,Riz-EX-E2,563,0,1400,107
2025-03-30,RIZAL,Stockpiling,Riz-EX-S1,832,0,1400,69
2025-03-30,Bulacan,Loading,Bul-EX-L1,575,0,1400,87
2025-03-30,Bulacan,Drilling,Bul-DR-1,451,11726,0,66
2025-03-30,Bulacan,Blasting,BLAST,575,43125,0,42
2025-03-30,Bulacan,Extraction,Bul-EX-E1,297,0,1400,90
2025-03-30,Bulacan,Stockpiling,Bul-EX-S1,575,0,1400,99
2025-03-30,Pampanga,Loading,Pam-EX-L1,436,0,1400,64
2025-03-30,Pampanga,Drilling,Pam-DR-1,568,14768,0,58
2025-03-30,Pampanga,Blasting,BLAST,436,32700,0,42
2025-03-30,Pampanga,Extraction,Pam-EX-E1,457,0,1400,135
2025-03-30,Pampanga,Stockpiling,Pam-EX-S1,436,0,1400,51
2025-03-30,tarlac,Loading,Tar-EX-L1,528,0,1400,113
2025-03-30,tarlac,Drilling,Tar-DR-1,613,15938,0,38
2025-03-30,tarlac,Extraction,Tar-EX-E1,290,0,1400,107
2025-03-30,tarlac,Stockpiling,Tar-EX-S1,528,0,1400,56
2025-03-31,zambales,Loading,Zam-EX-L1,533,0,1400,82
2025-03-31,zambales,Loading,Zam-EX-L2,451,0,1400,83
2025-03-31,zambales,Drilling,Zam-DR-1,778,20228,0,69
2025-03-31,zambales,Extraction,Zam-EX-E1,338,0,1400,119
2025-03-31,zambales,Extraction,Zam-EX-E2,548,0,1400,119
2025-03-31,zambales,Stockpiling,Zam-EX-S1,984,0,1400,99
2025-03-31,RIZAL,Loading,Riz-EX-L1,462,0,1400,83
2025-03-31,RIZAL,Loading,Riz-EX-L2,488,0,1400,75
2025-03-31,RIZAL,Drilling,Riz-DR-1,805,20930,0,41
2025-03-31,RIZAL,Blasting,BLAST,950,71250,0,25
2025-03-31,RIZAL,Extraction,Riz-EX-E1,225,0,1400,137
2025-03-31,RIZAL,Extraction,Riz-EX-E2,270,0,1400,119
2025-03-31,RIZAL,Stockpiling,Riz-EX-S1,950,0,1400,58
2025-03-31,BULACAN,Loading,Bul-EX-L1,461,0,1400,117
2025-03-31,BULACAN,Drilling,Bul-DR-1,708,18408,0,39
2025-03-31,BULACAN,Blasting,BLAST,461,34575,0,37
2025-03-31,BULACAN,Extraction,Bul-EX-E1,251,0,1400,123
2025-03-31,BULACAN,Stockpiling,Bul-EX-S1,461,0,1400,98
2025-03-31,pAMPANGA,Loading,Pam-EX-L1,347,0,1400,81
2025-03-31,pAMPANGA,Drilling,Pam-DR-1,479,12454,0,34
2025-03-31,pAMPANGA,Blasting,BLAST,347,26025,0,39
2025-03-31,pAMPANGA,Extraction,Pam-EX-E1,230,0,1400,101
2025-03-31,pAMPANGA,Stockpiling,Pam-EX-S1,347,0,1400,84
2025-03-31,Tarlac,Loading,Tar-EX-L1,207,0,1400,116
2025-03-31,Tarlac,Drilling,Tar-DR-1,495,12870,0,57
