Date,Site,Equipment_ID,Trip_No,Distance_km,Load_m3,Fuel_Liters
2025-02-04,RIZAL,Riz-DT-2,6,4.2,22,11.77
2025-02-04,RIZAL,Riz-DT-2,7,6.66,22,19.04
2025-02-04,RIZAL,Riz-DT-2,8,6.75,22,27.27
2025-02-04,RIZAL,Riz-DT-2,9,4.57,22,15.56
2025-02-04,RIZAL,Riz-DT-3,1,2.89,22,7.23
2025-02-04,RIZAL,Riz-DT-3,2,2.87,22,11.12
2025-02-04,RIZAL,Riz-DT-3,3,2.0,22,7.46
2025-02-04,RIZAL,Riz-DT-3,4,5.32,22,17.89
2025-02-04,RIZAL,Riz-DT-3,5,3.04,22,13.55
2025-02-04,RIZAL,Riz-DT-3,6,5.9,22,24.08
2025-02-04,RIZAL,Riz-DT-3,7,5.87,22,23.02
2025-02-04,RIZAL,Riz-DT-3,8,3.05,22,7.63
2025-02-04,RIZAL,Riz-DT-3,9,6.56,22,19.71
2025-02-04,RIZAL,Riz-DT-4,1,1.71,22,5.71
2025-02-04,RIZAL,Riz-DT-4,2,5.11,22,16.63
2025-02-04,RIZAL,Riz-DT-4,3,4.66,22,12.71
2025-02-04,RIZAL,Riz-DT-4,4,6.22,22,18.35
2025-02-04,RIZAL,Riz-DT-4,5,1.68,22,4.77
2025-02-04,RIZAL,Riz-DT-4,6,3.72,22,13.55
2025-02-04,RIZAL,Riz-DT-4,7,5.81,22,17.16
2025-02-04,RIZAL,Riz-DT-4,8,3.2,22,11.07
2025-02-04,RIZAL,Riz-DT-4,9,5.43,22,17.74
2025-02-04,RIZAL,Riz-DT-5,1,5.31,22,23.36
2025-02-04,RIZAL,Riz-DT-5,2,5.6,22,17.8
2025-02-04,RIZAL,Riz-DT-5,3,2.26,22,6.55
2025-02-04,RIZAL,Riz-DT-5,4,5.09,22,20.94
2025-02-04,RIZAL,Riz-DT-5,5,4.11,5,12.94
2025-02-04,BULACAN,Bul-DT-1,1,6.12,22,23.61
2025-02-04,BULACAN,Bul-DT-1,2,6.39,22,28.58
2025-02-04,BULACAN,Bul-DT-1,3,2.79,22,11.81
2025-02-04,BULACAN,Bul-DT-1,4,5.63,22,19.42
2025-02-04,BULACAN,Bul-DT-2,1,4.66,22,20.78
2025-02-04,BULACAN,Bul-DT-2,2,1.94,22,6.72
2025-02-04,BULACAN,Bul-DT-2,3,1.86,22,7.71
2025-02-04,BULACAN,Bul-DT-2,4,1.98,22,7.07
2025-02-04,BULACAN,Bul-DT-3,1,3.91,22,12.29
2025-02-04,BULACAN,Bul-DT-3,2,2.61,22,10.26
2025-02-04,BULACAN,Bul-DT-3,3,3.86,22,16.39
2025-02-04,BULACAN,Bul-DT-3,4,4.3,22,15.55
2025-02-04,BULACAN,Bul-DT-4,1,4.02,22,10.68
2025-02-04,BULACAN,Bul-DT-4,2,3.05,22,9.88
2025-02-04,BULACAN,Bul-DT-4,3,5.89,22,23.77
2025-02-04,BULACAN,Bul-DT-4,4,6.2,22,19.88
2025-02-04,BULACAN,Bul-DT-5,1,4.93,22,21.3
2025-02-04,BULACAN,Bul-DT-5,2,6.79,9,17.94
2025-02-04,Pampanga,Pam-DT-1,1,6.47,18,17.96
2025-02-04,Pampanga,Pam-DT-1,2,6.11,18,26.84
2025-02-04,Pampanga,Pam-DT-1,3,1.37,18,6.1
2025-02-04,Pampanga,Pam-DT-1,4,6.14,18,15.62
2025-02-04,Pampanga,Pam-DT-2,1,3.94,18,10.37
2025-02-04,Pampanga,Pam-DT-2,2,3.87,18,11.12
2025-02-04,Pampanga,Pam-DT-2,3,3.06,18,11.28
2025-02-04,Pampanga,Pam-DT-2,4,3.24,18,9.39
2025-02-04,Pampanga,Pam-DT-3,1,6.27,18,20.59
2025-02-04,Pampanga,Pam-DT-3,2,1.07,18,3.4
2025-02-04,Pampanga,Pam-DT-3,3,1.69,18,5.36
2025-02-04,Pampanga,Pam-DT-3,4,2.61,18,7.61
2025-02-04,Pampanga,Pam-DT-4,1,3.8,18,12.26
2025-02-04,Pampanga,Pam-DT-4,2,3.09,18,13.44
2025-02-04,Pampanga,Pam-DT-4,3,1.3,18,4.79
2025-02-04,Pampanga,Pam-DT-4,4,1.9,18,6.17
2025-02-04,Pampanga,Pam-DT-5,1,1.05,9,3.37
2025-02-04,tarlac,Tar-DT-1,1,6.33,18,21.08
2025-02-04,tarlac,Tar-DT-1,2,5.27,18,13.34
2025-02-04,tarlac,Tar-DT-1,3,4.82,18,18.27
2025-02-04,tarlac,Tar-DT-1,4,4.81,18,17.9
2025-02-04,tarlac,Tar-DT-2,1,5.01,18,21.99
2025-02-04,tarlac,Tar-DT-2,2,1.97,18,6.96
2025-02-04,tarlac,Tar-DT-2,3,5.78,18,20.94
2025-02-04,tarlac,Tar-DT-2,4,5.03,18,17.13
2025-02-04,tarlac,Tar-DT-3,1,6.5,18,21.53
2025-02-04,tarlac,Tar-DT-3,2,4.0,18,17.52
2025-02-04,tarlac,Tar-DT-3,3,4.25,18,17.42
2025-02-04,tarlac,Tar-DT-3,4,2.19,18,8.84
2025-02-04,tarlac,Tar-DT-4,1,2.31,18,6.28
2025-02-04,tarlac,Tar-DT-4,2,6.79,18,18.0
2025-02-04,tarlac,Tar-DT-4,3,4.74,18,12.59
2025-02-04,tarlac,Tar-DT-4,4,5.62,18,25.03
2025-02-04,tarlac,Tar-DT-5,1,3.15,17,8.19
2025-02-05,zAMBALES,Zam-DT-1,1,1.72,20,6.91
2025-02-05,zAMBALES,Zam-DT-1,2,3.14,20,12.96
2025-02-05,zAMBALES,Zam-DT-1,3,6.35,20,25.58
2025-02-05,zAMBALES,Zam-DT-1,4,3.37,20,8.48
2025-02-05,zAMBALES,Zam-DT-1,5,5.91,20,23.24
2025-02-05,zAMBALES,Zam-DT-1,6,5.27,20,13.7
2025-02-05,zAMBALES,Zam-DT-1,7,3.7,20,9.84
2025-02-05,zAMBALES,Zam-DT-2,1,6.54,20,28.35
2025-02-05,zAMBALES,Zam-DT-2,2,3.44,20,11.24
2025-02-05,zAMBALES,Zam-DT-2,3,3.78,20,9.71
2025-02-05,zAMBALES,Zam-DT-2,4,6.82,20,29.46
2025-02-05,zAMBALES,Zam-DT-2,5,6.08,20,19.34
2025-02-05,zAMBALES,Zam-DT-2,6,3.3,20,11.71
2025-02-05,zAMBALES,Zam-DT-2,7,1.08,20,4.31
2025-02-05,zAMBALES,Zam-DT-3,1,5.64,20,24.02
2025-02-05,zAMBALES,Zam-DT-3,2,5.31,20,18.05
2025-02-05,zAMBALES,Zam-DT-3,3,1.4,20,4.31
2025-02-05,zAMBALES,Zam-DT-3,4,1.77,20,5.57
2025-02-05,zAMBALES,Zam-DT-3,5,4.84,20,17.25
2025-02-05,zAMBALES,Zam-DT-3,6,5.93,20,19.45
2025-02-05,zAMBALES,Zam-DT-3,7,3.94,20,11.33
2025-02-05,zAMBALES,Zam-DT-4,1,2.89,20,12.5
2025-02-05,zAMBALES,Zam-DT-4,2,5.96,20,22.97
2025-02-05,zAMBALES,Zam-DT-4,3,2.3,20,7.28
2025-02-05,zAMBALES,Zam-DT-4,4,6.02,20,19.7
2025-02-05,zAMBALES,Zam-DT-4,5,2.21,20,6.67
2025-02-05,zAMBALES,Zam-DT-4,6,3.22,20,12.86
2025-02-05,zAMBALES,Zam-DT-4,7,6.78,20,17.93
2025-02-05,zAMBALES,Zam-DT-5,1,5.39,20,13.9
2025-02-05,zAMBALES,Zam-DT-5,2,2.72,20,10.53
2025-02-05,zAMBALES,Zam-DT-5,3,5.86,15,18.61
2025-02-05,Rizal,Riz-DT-1,1,4.18,22,13.02
2025-02-05,Rizal,Riz-DT-1,2,5.61,22,23.23
2025-02-05,Rizal,Riz-DT-1,3,2.12,22,9.18
2025-02-05,Rizal,Riz-DT-1,4,5.68,22,19.67
2025-02-05,Rizal,Riz-DT-1,5,4.44,22,16.16
2025-02-05,Rizal,Riz-DT-1,6,3.56,22,10.79
2025-02-05,Rizal,Riz-DT-1,7,2.12,22,7.08
2025-02-05,Rizal,Riz-DT-1,8,2.23,22,6.51
2025-02-05,Rizal,Riz-DT-1,9,5.99,22,25.99
2025-02-05,Rizal,Riz-DT-2,1,2.73,22,7.37
2025-02-05,Rizal,Riz-DT-2,2,2.44,22,8.66
2025-02-05,Rizal,Riz-DT-2,3,6.42,22,26.57
2025-02-05,Rizal,Riz-DT-2,4,6.58,22,22.87
2025-02-05,Rizal,Riz-DT-2,5,6.88,22,29.04
2025-02-05,Rizal,Riz-DT-2,6,3.48,22,11.74
2025-02-05,Rizal,Riz-DT-2,7,3.99,22,16.71
2025-02-05,Rizal,Riz-DT-2,8,3.3,22,13.72
2025-02-05,Rizal,Riz-DT-2,9,1.48,22,4.25
2025-02-05,Rizal,Riz-DT-3,1,6.34,22,18.87
2025-02-05,Rizal,Riz-DT-3,2,5.63,22,25.31
2025-02-05,Rizal,Riz-DT-3,3,2.32,22,9.99
2025-02-05,Rizal,Riz-DT-3,4,2.1,22,6.78
2025-02-05,Rizal,Riz-DT-3,5,2.61,22,7.76
2025-02-05,Rizal,Riz-DT-3,6,1.74,22,6.23
2025-02-05,Rizal,Riz-DT-3,7,2.55,22,6.95
2025-02-05,Rizal,Riz-DT-3,8,1.35,22,4.21
2025-02-05,Rizal,Riz-DT-3,9,3.18,22,10.73
2025-02-05,Rizal,Riz-DT-4,1,2.31,22,7.98
2025-02-05,Rizal,Riz-DT-4,2,1.87,22,8.06
2025-02-05,Rizal,Riz-DT-4,3,6.55,22,20.84
2025-02-05,Rizal,Riz-DT-4,4,1.03,22,3.6
2025-02-05,Rizal,Riz-DT-4,5,3.71,22,10.04
2025-02-05,Rizal,Riz-DT-4,6,5.63,22,23.29
2025-02-05,Rizal,Riz-DT-4,7,2.12,22,7.23
2025-02-05,Rizal,Riz-DT-4,8,4.65,22,12.98
2025-02-05,Rizal,Riz-DT-4,9,3.02,22,11.03
2025-02-05,Rizal,Riz-DT-5,1,4.93,22,19.85
2025-02-05,Rizal,Riz-DT-5,2,1.8,22,7.24
2025-02-05,Rizal,Riz-DT-5,3,3.68,22,9.6
2025-02-05,Rizal,Riz-DT-5,4,5.77,22,15.21
2025-02-05,Rizal,Riz-DT-5,5,4.49,22,12.74
2025-02-05,Rizal,Riz-DT-5,6,1.94,15,4.99
2025-02-05,bULACAN,Bul-DT-1,1,3.36,22,13.52
2025-02-05,bULACAN,Bul-DT-1,2,2.61,22,6.98
2025-02-05,bULACAN,Bul-DT-1,3,6.38,22,23.08
2025-02-05,bULACAN,Bul-DT-1,4,5.62,22,20.06
2025-02-05,bULACAN,Bul-DT-1,5,5.56,22,14.1
2025-02-05,bULACAN,Bul-DT-2,1,5.19,22,22.25
2025-02-05,bULACAN,Bul-DT-2,2,5.21,22,22.1
2025-02-05,bULACAN,Bul-DT-2,3,6.19,22,24.89
2025-02-05,bULACAN,Bul-DT-2,4,4.5,22,12.38
2025-02-05,bULACAN,Bul-DT-2,5,6.71,22,24.46
2025-02-05,bULACAN,Bul-DT-3,1,4.91,22,14.22
2025-02-05,bULACAN,Bul-DT-3,2,4.25,22,13.48
2025-02-05,bULACAN,Bul-DT-3,3,2.87,22,7.68
2025-02-05,bULACAN,Bul-DT-3,4,3.97,22,10.14
2025-02-05,bULACAN,Bul-DT-3,5,6.11,22,16.65
2025-02-05,bULACAN,Bul-DT-4,1,4.42,22,14.83
2025-02-05,bULACAN,Bul-DT-4,2,2.69,22,8.75
2025-02-05,bULACAN,Bul-DT-4,3,1.25,22,3.62
2025-02-05,bULACAN,Bul-DT-4,4,1.59,22,4.87
2025-02-05,bULACAN,Bul-DT-4,5,6.86,22,29.23
2025-02-05,bULACAN,Bul-DT-5,1,2.36,1,9.54
2025-02-05,pAMPANGA,Pam-DT-1,1,4.98,18,18.81
2025-02-05,pAMPANGA,Pam-DT-1,2,4.81,18,20.89
2025-02-05,pAMPANGA,Pam-DT-1,3,5.35,18,14.36
2025-02-05,pAMPANGA,Pam-DT-1,4,1.93,18,5.47
2025-02-05,pAMPANGA,Pam-DT-1,5,4.31,18,13.78
2025-02-05,pAMPANGA,Pam-DT-2,1,4.19,18,16.89
2025-02-05,pAMPANGA,Pam-DT-2,2,1.68,18,6.77
2025-02-05,pAMPANGA,Pam-DT-2,3,5.1,18,13.53
2025-02-05,pAMPANGA,Pam-DT-2,4,6.58,18,28.07
2025-02-05,pAMPANGA,Pam-DT-2,5,6.52,18,16.33
2025-02-05,pAMPANGA,Pam-DT-3,1,4.94,18,19.83
2025-02-05,pAMPANGA,Pam-DT-3,2,5.46,18,20.11
2025-02-05,pAMPANGA,Pam-DT-3,3,1.41,18,3.76
2025-02-05,pAMPANGA,Pam-DT-3,4,5.46,18,18.72
2025-02-05,pAMPANGA,Pam-DT-3,5,4.81,18,12.85
2025-02-05,pAMPANGA,Pam-DT-4,1,2.71,18,7.58
2025-02-05,pAMPANGA,Pam-DT-4,2,2.7,18,11.81
2025-02-05,pAMPANGA,Pam-DT-4,3,3.93,18,13.65
2025-02-05,pAMPANGA,Pam-DT-4,4,1.59,18,4.22
2025-02-05,pAMPANGA,Pam-DT-4,5,1.31,18,3.82
2025-02-05,pAMPANGA,Pam-DT-5,1,2.19,18,9.52
2025-02-05,pAMPANGA,Pam-DT-5,2,5.69,18,16.24
2025-02-05,pAMPANGA,Pam-DT-5,3,5.24,18,14.35
2025-02-05,pAMPANGA,Pam-DT-5,4,6.13,18,21.34
2025-02-05,pAMPANGA,Pam-DT-5,5,2.38,3,8.93
2025-02-05,tarlac,Tar-DT-1,1,1.76,18,6.45
2025-02-05,tarlac,Tar-DT-1,2,2.08,18,6.06
2025-02-05,tarlac,Tar-DT-1,3,6.26,18,19.9
2025-02-05,tarlac,Tar-DT-1,4,5.23,18,13.81
2025-02-05,tarlac,Tar-DT-2,1,2.38,18,6.74
2025-02-05,tarlac,Tar-DT-2,2,6.2,18,27.28
2025-02-05,tarlac,Tar-DT-2,3,6.07,18,15.54
2025-02-05,tarlac,Tar-DT-2,4,6.78,18,27.25
2025-02-05,tarlac,Tar-DT-3,1,5.14,18,15.1
2025-02-05,tarlac,Tar-DT-3,2,6.72,18,21.42
2025-02-05,tarlac,Tar-DT-3,3,5.67,18,20.23
2025-02-05,tarlac,Tar-DT-3,4,6.1,18,22.54
2025-02-05,tarlac,Tar-DT-4,1,2.63,18,6.61
2025-02-05,tarlac,Tar-DT-4,2,2.21,18,9.8
2025-02-05,tarlac,Tar-DT-4,3,2.2,18,7.73
2025-02-05,tarlac,Tar-DT-4,4,5.22,18,16.32
2025-02-05,tarlac,Tar-DT-5,1,1.8,18,5.58
2025-02-05,tarlac,Tar-DT-5,2,1.38,18,5.42
2025-02-05,tarlac,Tar-DT-5,3,5.32,8,20.61
2025-02-06,Zambales,Zam-DT-1,1,2.11,20,6.13
2025-02-06,Zambales,Zam-DT-1,2,1.88,20,7.0
2025-02-06,Zambales,Zam-DT-1,3,3.28,20,12.24
2025-02-06,Zambales,Zam-DT-1,4,5.83,20,16.22
2025-02-06,Zambales,Zam-DT-1,5,2.16,20,7.11
2025-02-06,Zambales,Zam-DT-1,6,6.67,20,25.73
2025-02-06,Zambales,Zam-DT-1,7,1.0,20,2.58
2025-02-06,Zambales,Zam-DT-1,8,2.64,20,11.26
2025-02-06,Zambales,Zam-DT-1,9,1.84,20,6.6
2025-02-06,Zambales,Zam-DT-1,10,2.82,20,8.46
2025-02-06,Zambales,Zam-DT-2,1,1.17,20,3.9
2025-02-06,Zambales,Zam-DT-2,2,1.39,20,4.58
2025-02-06,Zambales,Zam-DT-2,3,2.66,20,8.52
2025-02-06,Zambales,Zam-DT-2,4,6.37,20,21.48
2025-02-06,Zambales,Zam-DT-2,5,1.87,20,6.22
2025-02-06,Zambales,Zam-DT-2,6,6.71,20,26.48
2025-02-06,Zambales,Zam-DT-2,7,4.7,20,18.62
2025-02-06,Zambales,Zam-DT-2,8,4.31,20,12.13
2025-02-06,Zambales,Zam-DT-2,9,4.93,20,15.24
2025-02-06,Zambales,Zam-DT-2,10,6.79,20,19.4
2025-02-06,Zambales,Zam-DT-3,1,4.69,20,18.5
2025-02-06,Zambales,Zam-DT-3,2,2.84,20,10.6
2025-02-06,Zambales,Zam-DT-3,3,2.11,20,8.06
2025-02-06,Zambales,Zam-DT-3,4,1.63,20,6.08
2025-02-06,Zambales,Zam-DT-3,5,1.04,20,3.74
2025-02-06,Zambales,Zam-DT-3,6,2.4,20,6.55
2025-02-06,Zambales,Zam-DT-3,7,5.91,20,20.58
2025-02-06,Zambales,Zam-DT-3,8,5.53,20,15.97
2025-02-06,Zambales,Zam-DT-3,9,2.24,20,7.26
2025-02-06,Zambales,Zam-DT-3,10,1.47,20,5.94
2025-02-06,Zambales,Zam-DT-4,1,6.07,20,25.76
2025-02-06,Zambales,Zam-DT-4,2,1.11,20,3.34
2025-02-06,Zambales,Zam-DT-4,3,1.31,20,4.97
2025-02-06,Zambales,Zam-DT-4,4,4.08,20,18.1
2025-02-06,Zambales,Zam-DT-4,5,4.39,20,11.74
2025-02-06,Zambales,Zam-DT-4,6,2.61,20,10.0
2025-02-06,Zambales,Zam-DT-4,7,6.03,20,20.26
2025-02-06,Zambales,Zam-DT-4,8,5.51,20,21.37
2025-02-06,Zambales,Zam-DT-4,9,1.49,20,4.31
2025-02-06,Zambales,Zam-DT-4,10,4.9,20,13.75
2025-02-06,Zambales,Zam-DT-5,1,5.26,20,13.24
2025-02-06,Zambales,Zam-DT-5,2,2.73,20,11.6
2025-02-06,Zambales,Zam-DT-5,3,4.52,20,11.38
2025-02-06,Zambales,Zam-DT-5,4,6.2,20,27.6
2025-02-06,Zambales,Zam-DT-5,5,2.18,20,5.99
2025-02-06,Zambales,Zam-DT-5,6,2.08,20,5.64
2025-02-06,Zambales,Zam-DT-5,7,6.4,20,23.88
2025-02-06,Zambales,Zam-DT-5,8,5.22,20,13.17
2025-02-06,Zambales,Zam-DT-5,9,1.42,19,5.68
2025-02-06,Rizal,Riz-DT-1,1,4.35,22,16.33
2025-02-06,Rizal,Riz-DT-1,2,4.67,22,16.52
2025-02-06,Rizal,Riz-DT-1,3,6.92,22,20.01
2025-02-06,Rizal,Riz-DT-1,4,5.26,22,21.39
2025-02-06,Rizal,Riz-DT-1,5,3.33,22,11.72
2025-02-06,Rizal,Riz-DT-1,6,5.63,22,24.15
2025-02-06,Rizal,Riz-DT-1,7,5.15,22,13.84
2025-02-06,Rizal,Riz-DT-1,8,1.57,22,6.82
2025-02-06,Rizal,Riz-DT-1,9,2.75,22,8.98
2025-02-06,Rizal,Riz-DT-2,1,3.87,22,13.45
2025-02-06,Rizal,Riz-DT-2,2,4.23,22,11.9
2025-02-06,Rizal,Riz-DT-2,3,3.69,22,11.4
2025-02-06,Rizal,Riz-DT-2,4,2.25,22,8.27
2025-02-06,Rizal,Riz-DT-2,5,3.2,22,12.4
2025-02-06,Rizal,Riz-DT-2,6,5.2,22,21.42
2025-02-06,Rizal,Riz-DT-2,7,1.58,22,5.27
2025-02-06,Rizal,Riz-DT-2,8,6.36,22,16.4
2025-02-06,Rizal,Riz-DT-2,9,1.78,22,6.58
2025-02-06,Rizal,Riz-DT-3,1,5.01,22,12.61
2025-02-06,Rizal,Riz-DT-3,2,3.04,22,9.1
2025-02-06,Rizal,Riz-DT-3,3,5.49,22,15.9
2025-02-06,Rizal,Riz-DT-3,4,2.92,22,9.44
2025-02-06,Rizal,Riz-DT-3,5,3.33,22,8.73
2025-02-06,Rizal,Riz-DT-3,6,2.76,22,11.03
2025-02-06,Rizal,Riz-DT-3,7,2.57,22,8.62
2025-02-06,Rizal,Riz-DT-3,8,5.84,22,20.23
2025-02-06,Rizal,Riz-DT-3,9,6.62,22,27.81
2025-02-06,Rizal,Riz-DT-4,1,1.59,22,4.29
2025-02-06,Rizal,Riz-DT-4,2,3.18,22,10.75
2025-02-06,Rizal,Riz-DT-4,3,3.5,22,9.82
2025-02-06,Rizal,Riz-DT-4,4,4.18,22,11.04
2025-02-06,Rizal,Riz-DT-4,5,4.98,22,21.47
2025-02-06,Rizal,Riz-DT-4,6,3.65,22,13.87
2025-02-06,Rizal,Riz-DT-4,7,3.87,22,14.35
2025-02-06,Rizal,Riz-DT-4,8,4.12,22,13.75
2025-02-06,Rizal,Riz-DT-4,9,3.08,22,8.8
2025-02-06,Rizal,Riz-DT-5,1,1.16,22,4.21
2025-02-06,Rizal,Riz-DT-5,2,4.11,22,16.01
2025-02-06,Rizal,Riz-DT-5,3,6.6,22,22.17
2025-02-06,Rizal,Riz-DT-5,4,1.45,22,5.41
2025-02-06,Rizal,Riz-DT-5,5,3.93,22,15.79
2025-02-06,Rizal,Riz-DT-5,6,3.36,22,13.62
2025-02-06,Rizal,Riz-DT-5,7,1.38,22,4.64
2025-02-06,Rizal,Riz-DT-5,8,2.9,22,7.61
2025-02-06,Rizal,Riz-DT-5,9,3.06,21,12.44
2025-02-06,Bulacan,Bul-DT-1,1,4.4,22,13.96
2025-02-06,Bulacan,Bul-DT-1,2,5.06,22,14.15
2025-02-06,Bulacan,Bul-DT-1,3,6.54,22,19.45
2025-02-06,Bulacan,Bul-DT-1,4,3.31,22,14.85
2025-02-06,Bulacan,Bul-DT-2,1,2.22,22,5.76
2025-02-06,Bulacan,Bul-DT-2,2,3.88,22,11.22
2025-02-06,Bulacan,Bul-DT-2,3,3.73,22,10.74
2025-02-06,Bulacan,Bul-DT-2,4,1.74,22,7.67
2025-02-06,Bulacan,Bul-DT-3,1,4.31,22,18.23
2025-02-06,Bulacan,Bul-DT-3,2,4.05,22,13.73
2025-02-06,Bulacan,Bul-DT-3,3,1.48,22,5.64
2025-02-06,Bulacan,Bul-DT-3,4,3.04,22,8.15
2025-02-06,Bulacan,Bul-DT-4,1,4.2,22,14.85
2025-02-06,Bulacan,Bul-DT-4,2,4.9,22,12.27
2025-02-06,Bulacan,Bul-DT-4,3,4.02,22,14.66
2025-02-06,Bulacan,Bul-DT-4,4,5.23,22,22.54
2025-02-06,Bulacan,Bul-DT-5,1,3.23,22,10.89
2025-02-06,Bulacan,Bul-DT-5,2,5.19,22,18.9
2025-02-06,Bulacan,Bul-DT-5,3,2.2,22,6.48
2025-02-06,Bulacan,Bul-DT-5,4,6.35,3,28.06
2025-02-06,PAMPANGA,Pam-DT-1,1,3.45,18,10.44
2025-02-06,PAMPANGA,Pam-DT-1,2,1.21,18,5.05
2025-02-06,PAMPANGA,Pam-DT-1,3,1.14,18,4.68
2025-02-06,PAMPANGA,Pam-DT-1,4,1.3,18,5.59
2025-02-06,PAMPANGA,Pam-DT-1,5,1.0,18,3.05
2025-02-06,PAMPANGA,Pam-DT-2,1,3.14,18,11.6
2025-02-06,PAMPANGA,Pam-DT-2,2,5.7,18,19.21
2025-02-06,PAMPANGA,Pam-DT-2,3,6.48,18,20.11
2025-02-06,PAMPANGA,Pam-DT-2,4,3.47,18,13.94
2025-02-06,PAMPANGA,Pam-DT-2,5,3.82,18,15.05
2025-02-06,PAMPANGA,Pam-DT-3,1,6.93,18,20.14
2025-02-06,PAMPANGA,Pam-DT-3,2,5.66,18,21.5
2025-02-06,PAMPANGA,Pam-DT-3,3,4.75,18,13.76
2025-02-06,PAMPANGA,Pam-DT-3,4,5.99,18,17.1
2025-02-06,PAMPANGA,Pam-DT-3,5,6.99,18,20.27
2025-02-06,PAMPANGA,Pam-DT-4,1,5.46,18,22.99
2025-02-06,PAMPANGA,Pam-DT-4,2,1.27,18,4.89
2025-02-06,PAMPANGA,Pam-DT-4,3,5.54,18,22.53
2025-02-06,PAMPANGA,Pam-DT-4,4,6.8,18,17.93
2025-02-06,PAMPANGA,Pam-DT-4,5,2.41,18,9.02
2025-02-06,PAMPANGA,Pam-DT-5,1,1.68,18,5.14
2025-02-06,PAMPANGA,Pam-DT-5,2,4.96,18,17.21
2025-02-06,PAMPANGA,Pam-DT-5,3,2.3,18,6.11
2025-02-06,PAMPANGA,Pam-DT-5,4,3.65,18,14.72
2025-02-06,PAMPANGA,Pam-DT-5,5,1.46,4,6.11
2025-02-06,tARLAC,Tar-DT-1,1,3.79,18,12.11
2025-02-06,tARLAC,Tar-DT-1,2,2.84,18,12.54
2025-02-06,tARLAC,Tar-DT-1,3,6.67,18,19.39
2025-02-06,tARLAC,Tar-DT-1,4,3.18,18,11.63
2025-02-06,tARLAC,Tar-DT-2,1,6.13,18,24.41
2025-02-06,tARLAC,Tar-DT-2,2,6.06,18,22.45
2025-02-06,tARLAC,Tar-DT-2,3,3.47,18,13.74
2025-02-06,tARLAC,Tar-DT-2,4,1.37,18,5.96
2025-02-06,tARLAC,Tar-DT-3,1,5.15,18,18.59
2025-02-06,tARLAC,Tar-DT-3,2,5.57,18,22.04
2025-02-06,tARLAC,Tar-DT-3,3,3.52,18,14.3
2025-02-06,tARLAC,Tar-DT-3,4,4.06,18,13.14
2025-02-06,tARLAC,Tar-DT-4,1,5.39,18,19.7
2025-02-06,tARLAC,Tar-DT-4,2,3.1,18,13.48
2025-02-06,tARLAC,Tar-DT-4,3,5.54,18,19.66
2025-02-06,tARLAC,Tar-DT-4,4,6.85,13,22.62
2025-02-07,ZAMBALES,Zam-DT-1,1,6.57,20,16.82
2025-02-07,ZAMBALES,Zam-DT-1,2,1.12,20,4.19
2025-02-07,ZAMBALES,Zam-DT-1,3,6.48,20,28.1
2025-02-07,ZAMBALES,Zam-DT-1,4,2.19,20,7.04
2025-02-07,ZAMBALES,Zam-DT-1,5,2.71,20,8.98
2025-02-07,ZAMBALES,Zam-DT-1,6,6.08,20,21.45
2025-02-07,ZAMBALES,Zam-DT-1,7,2.74,20,7.63
2025-02-07,ZAMBALES,Zam-DT-1,8,3.79,20,11.36
2025-02-07,ZAMBALES,Zam-DT-2,1,3.25,20,12.05
2025-02-07,ZAMBALES,Zam-DT-2,2,1.53,20,5.32
2025-02-07,ZAMBALES,Zam-DT-2,3,5.59,20,21.06
2025-02-07,ZAMBALES,Zam-DT-2,4,6.1,20,17.66
2025-02-07,ZAMBALES,Zam-DT-2,5,4.62,20,16.12
2025-02-07,ZAMBALES,Zam-DT-2,6,1.6,20,6.1
2025-02-07,ZAMBALES,Zam-DT-2,7,3.65,20,12.95
2025-02-07,ZAMBALES,Zam-DT-2,8,4.35,20,18.73
2025-02-07,ZAMBALES,Zam-DT-3,1,3.17,20,9.41
2025-02-07,ZAMBALES,Zam-DT-3,2,2.8,20,8.67
2025-02-07,ZAMBALES,Zam-DT-3,3,1.84,20,6.08
2025-02-07,ZAMBALES,Zam-DT-3,4,3.9,20,12.17
2025-02-07,ZAMBALES,Zam-DT-3,5,4.4,20,12.18
2025-02-07,ZAMBALES,Zam-DT-3,6,1.54,20,5.16
2025-02-07,ZAMBALES,Zam-DT-3,7,1.4,20,6.06
2025-02-07,ZAMBALES,Zam-DT-3,8,3.88,20,16.98
2025-02-07,ZAMBALES,Zam-DT-4,1,5.93,20,26.42
2025-02-07,ZAMBALES,Zam-DT-4,2,2.36,20,8.56
2025-02-07,ZAMBALES,Zam-DT-4,3,1.92,20,8.26
2025-02-07,ZAMBALES,Zam-DT-4,4,5.13,20,15.51
2025-02-07,ZAMBALES,Zam-DT-4,5,5.01,20,13.62
2025-02-07,ZAMBALES,Zam-DT-4,6,5.45,20,22.22
2025-02-07,ZAMBALES,Zam-DT-4,7,1.57,20,4.26
2025-02-07,ZAMBALES,Zam-DT-4,8,3.96,20,11.78
2025-02-07,ZAMBALES,Zam-DT-5,1,2.75,20,10.8
2025-02-07,ZAMBALES,Zam-DT-5,2,4.73,20,16.73
2025-02-07,ZAMBALES,Zam-DT-5,3,3.85,20,10.79
2025-02-07,ZAMBALES,Zam-DT-5,4,6.0,20,25.95
2025-02-07,ZAMBALES,Zam-DT-5,5,4.62,20,18.18
